,Prix,Etage,Surface habitable,NB Salons,NB Chambres,NB Salles de Bain,Longitude,Latitude
8803,612000,4,68,1,2,1,-7.989825799999999,31.6225224
8804,250000,4,68,1,2,1,-8.500711599999999,33.2316326
8806,332000,3,70,1,2,1,-7.622266499999999,32.99242419999999
8807,790000,2,79,1,2,1,-5.833954299999999,35.7594651
8808,1485000,1,110,1,3,2,-7.384854699999999,33.6835086
8809,1336500,1,99,1,2,2,-7.384854699999999,33.6835086
8810,1188000,2,91,1,2,2,-7.384854699999999,33.6835086
8811,1316250,1,97,1,2,2,-7.384854699999999,33.6835086
8812,1296000,1,95,1,3,2,-7.384854699999999,33.6835086
8813,1750000,8,118,2,2,2,-5.833954299999999,35.7594651
8814,1157000,2,89,1,2,2,-7.384854699999999,33.6835086
8815,1092000,2,84,1,2,2,-7.384854699999999,33.6835086
8816,1504200,1,101,1,2,2,-7.384854699999999,33.6835086
8817,1116000,1,92,1,2,1,-7.384854699999999,33.6835086
8818,1287000,3,99,1,3,2,-7.384854699999999,33.6835086
8820,1112500,3,89,2,2,2,-7.384854699999999,33.6835086
8821,850500,1,66,1,1,1,-7.384854699999999,33.6835086
8822,1471500,1,109,1,3,2,-7.384854699999999,33.6835086
8823,1806000,1,130,1,3,2,-7.384854699999999,33.6835086
8824,380000,1,70,1,2,1,-7.5370811,33.4160634
8825,330000,1,50,1,2,1,-7.589843399999999,33.5731104
8826,580000,2,80,1,2,1,-1.900155,34.681962
8828,880000,1,113,1,2,2,-6.5890166,34.2540503
8829,650000,1,100,1,2,1,-1.900155,34.681962
8830,800000,3,55,1,1,1,-7.989825799999999,31.6225224
8831,1300000,4,53,1,1,1,-7.989825799999999,31.6225224
8832,385000,1,84,1,2,1,-7.589843399999999,33.5731104
8833,700000,3,76,1,2,1,-8.500711599999999,33.2316326
8834,600000,4,80,1,2,1,-7.384854699999999,33.6835086
8835,530000,4,53,1,2,2,-7.384854699999999,33.6835086
8836,520000,4,52,1,2,1,-7.384854699999999,33.6835086
8837,900000,4,90,1,2,1,-7.384854699999999,33.6835086
8838,800000,4,80,1,2,1,-7.384854699999999,33.6835086
8839,697500,4,93,1,2,1,-7.384854699999999,33.6835086
8840,850000,2,52,1,1,1,-7.589843399999999,33.5731104
8844,250000,2,46,1,1,1,-9.0294708,32.7361897
8845,380000,3,65,1,2,1,-7.589843399999999,33.5731104
8846,320000,2,54,1,2,1,-7.589843399999999,33.5731104
8847,650000,3,80,1,2,2,-7.989825799999999,31.6225224
8849,500000,1,150,2,2,2,-5.0078451,34.0181246
8852,360000,2,56,1,2,1,-7.589843399999999,33.5731104
8855,420000,1,57,1,2,1,-5.833954299999999,35.7594651
8856,540000,2,110,1,4,1,-6.9208655,32.886023
8857,640000,1,72,1,2,2,-7.589843399999999,33.5731104
8859,1200000,5,80,1,6,1,-7.589843399999999,33.5731104
8862,280000,2,61,1,2,1,-7.8469981,33.42125559999999
8863,900000,1,98,2,2,1,-7.589843399999999,33.5731104
8865,340000,3,62,1,1,1,-5.3233213,35.6805832
8866,1050000,1,82,1,2,1,-5.3233213,35.6805832
8867,440000,1,82,1,2,1,-7.589843399999999,33.5731104
8868,740000,2,72,1,2,1,-7.589843399999999,33.5731104
8870,1450000,1,169,1,3,2,-7.384854699999999,33.6835086
8872,900000,3,114,0,2,1,-6.9273969,33.9203274
8873,350000,4,110,2,2,2,-5.0078451,34.0181246
8874,850000,3,165,3,2,2,-5.0078451,34.0181246
8875,250000,2,50,1,2,1,-7.589843399999999,33.5731104
8877,320000,2,60,1,2,1,-7.384854699999999,33.6835086
8878,950000,2,156,2,3,2,-5.0078451,34.0181246
8879,440000,2,65,1,2,1,-7.589843399999999,33.5731104
8880,620000,3,71,1,2,1,-6.770813800000001,34.0336969
8881,650000,3,62,1,2,1,-9.5925444,30.4280405
8882,480000,2,64,1,2,1,-7.589843399999999,33.5731104
8883,680000,4,85,1,3,1,-7.589843399999999,33.5731104
8884,1300000,2,87,1,2,2,-7.589843399999999,33.5731104
8885,500000,1,89,1,3,1,-7.5843171,33.268687
8886,1300000,3,121,1,3,2,-7.589843399999999,33.5731104
8887,1200000,5,106,1,3,2,-9.5925444,30.4280405
8888,500000,1,70,1,3,2,-5.5407299,33.8730164
8889,780000,2,125,3,4,3,-5.3625516,35.5888995
8891,840000,1,145,3,2,1,-6.770813800000001,34.0336969
8892,700000,2,85,1,2,1,-5.284117699999999,35.6196262
8893,280000,2,56,1,2,1,-7.8469981,33.42125559999999
8894,700000,2,85,1,2,1,-5.284117699999999,35.6196262
8896,772200,1,78,1,3,2,-7.989825799999999,31.6225224
8897,380000,3,61,1,2,1,-8.500711599999999,33.2316326
8898,650000,1,90,1,1,1,-6.9273969,33.9203274
8899,750000,4,105,2,3,2,-7.989825799999999,31.6225224
8900,590000,1,130,1,3,2,-5.0078451,34.0181246
8901,770000,2,45,1,1,1,-7.589843399999999,33.5731104
8902,1000000,2,167,2,3,3,-5.5407299,33.8730164
8904,864500,4,91,1,2,1,-7.384854699999999,33.6835086
8905,870000,4,87,1,2,1,-7.384854699999999,33.6835086
8906,1000000,1,125,1,3,1,-7.060599799999999,33.8509477
8907,2100000,2,120,1,2,1,-6.8498129,33.9715904
8908,1000000,4,91,1,3,1,-7.989825799999999,31.6225224
8909,730000,4,95,1,2,1,-6.5890166,34.2540503
8910,377250,3,55,1,2,1,-5.3625516,35.5888995
8911,1900000,6,166,2,5,2,-5.833954299999999,35.7594651
8913,390000,1,80,2,2,1,-5.0078451,34.0181246
8914,230000,1,50,1,2,2,-5.833954299999999,35.7594651
8915,1240000,4,156,1,3,3,-6.5890166,34.2540503
8916,420000,3,59,1,2,1,-7.589843399999999,33.5731104
8917,850000,1,90,1,2,2,-7.589843399999999,33.5731104
8920,2500000,6,128,1,2,2,-7.589843399999999,33.5731104
8923,400000,1,84,1,2,1,-7.633112999999999,33.4497542
8925,590000,1,99,1,3,2,-6.5890166,34.2540503
8926,350000,4,48,1,2,1,-7.589843399999999,33.5731104
8927,1200000,5,120,2,2,2,-7.589843399999999,33.5731104
8928,390000,2,86,1,3,1,-7.484122199999999,33.5507563
8929,380000,2,60,1,3,2,-7.589843399999999,33.5731104
8930,340000,1,60,1,1,1,-7.589843399999999,33.5731104
8931,240000,3,42,1,1,1,-7.589843399999999,33.5731104
8932,260000,4,55,1,1,1,-7.589843399999999,33.5731104
8933,250500,1,50,1,2,1,-5.2971826,32.6771605
8934,270000,2,115,1,2,1,-5.0078451,34.0181246
8936,580000,3,79,1,2,1,-12.1632718,27.8521664
8937,700000,4,93,1,2,1,-7.633112999999999,33.4497542
8938,430000,1,55,1,1,1,-7.589843399999999,33.5731104
8939,619999,2,92,1,3,1,-9.7595041,31.5084926
8940,620000,2,63,1,2,1,-9.7595041,31.5084926
8941,1850000,1,108,2,2,2,-6.9273969,33.9203274
8942,400000,1,55,8,3,1,-7.622266499999999,32.99242419999999
8944,400000,6,70,1,2,1,-5.833954299999999,35.7594651
8945,830000,1,75,1,3,2,-6.9273969,33.9203274
8946,869999,1,76,1,2,1,-9.7595041,31.5084926
8947,920000,1,119,1,3,2,-6.5890166,34.2540503
8948,210000,4,60,1,2,2,-6.9262805,33.8307968
8949,370000,3,68,2,2,1,-6.5890166,34.2540503
8951,570000,1,70,1,2,1,-6.9208655,32.886023
8952,699000,4,165,1,3,2,-5.0078451,34.0181246
8953,1600000,2,90,1,2,2,-6.8498129,33.9715904
8954,313000,1,60,1,2,1,-7.5370811,33.4160634
8955,640000,3,86,2,2,2,-6.770813800000001,34.0336969
8956,470000,2,106,1,2,2,-1.900155,34.681962
8958,705500,1,97,1,2,1,-6.770813800000001,34.0336969
8959,1500000,1,100,3,5,3,-6.5890166,34.2540503
8960,480000,4,67,1,3,1,-7.589843399999999,33.5731104
8961,790000,1,73,1,3,1,-6.8498129,33.9715904
8962,650000,3,58,1,2,1,-7.589843399999999,33.5731104
8963,310000,3,72,1,2,1,-7.5843171,33.268687
8965,320000,3,73,1,2,2,-2.2876645,35.0998833
8966,760000,1,102,1,2,2,-2.2876645,35.0998833
8968,840000,5,74,1,2,1,-7.589843399999999,33.5731104
8969,300000,2,46,1,2,2,-6.9262805,33.8307968
8971,350000,3,62,1,2,1,-7.989825799999999,31.6225224
8972,720000,1,70,1,2,2,-5.833954299999999,35.7594651
8973,620000,1,68,1,3,1,-7.589843399999999,33.5731104
8974,1270000,2,112,1,3,2,-7.589843399999999,33.5731104
8975,450000,3,80,1,2,1,-5.5407299,33.8730164
8976,1950000,2,147,2,2,2,-7.589843399999999,33.5731104
8977,540000,2,76,1,2,1,-8.500711599999999,33.2316326
8978,360000,3,70,1,2,1,-6.5890166,34.2540503
8980,790000,1,79,1,2,1,-5.833954299999999,35.7594651
8981,450000,4,54,1,2,1,-7.092619999999999,31.791702
8982,450000,3,67,1,2,1,-6.770813800000001,34.0336969
8983,760000,2,72,1,2,2,-9.5925444,30.4280405
8984,210000,1,48,1,1,1,-7.6710889,31.5634338
8985,370000,2,53,1,2,1,-5.833954299999999,35.7594651
8986,349000,2,54,1,2,1,-7.589843399999999,33.5731104
8987,1480000,5,108,2,2,2,-6.8498129,33.9715904
8993,400000,2,60,1,1,1,-7.5370811,33.4160634
8996,800000,1,86,1,2,2,-7.589843399999999,33.5731104
8999,320000,1,54,1,2,1,-7.989825799999999,31.6225224
9000,370000,2,50,1,2,1,-5.284117699999999,35.6196262
9001,1100000,4,90,1,2,2,-6.770813800000001,34.0336969
9002,350000,1,70,1,2,1,-5.284117699999999,35.6196262
9003,380000,4,70,1,2,1,-3.9980485,34.2105603
9006,1050000,2,160,2,3,3,-8.500711599999999,33.2316326
9008,900000,2,120,1,3,1,-7.384854699999999,33.6835086
9009,1300000,6,114,2,2,2,-7.589843399999999,33.5731104
9011,550000,1,110,2,3,2,-5.5407299,33.8730164
9013,320000,1,74,2,2,1,-5.5407299,33.8730164
9014,820000,3,72,1,2,1,-7.589843399999999,33.5731104
9016,600000,4,60,1,2,1,-7.384854699999999,33.6835086
9017,560500,4,59,1,2,1,-7.384854699999999,33.6835086
9018,600000,3,73,1,3,1,-9.5514965,30.3523115
9019,950000,5,133,1,2,2,-6.5890166,34.2540503
9020,600000,3,73,1,3,1,-9.5284134,30.3693727
9021,1310000,6,131,2,3,2,-5.833954299999999,35.7594651
9022,300000,4,54,1,2,1,-5.8855146,35.7034548
9023,1400000,1,110,1,3,2,-7.989825799999999,31.6225224
9024,285000,1,61,1,2,1,-7.589843399999999,33.5731104
9025,270000,4,61,1,2,1,-7.516602000000001,33.4540939
9026,600000,3,72,1,3,1,-9.5284134,30.3693727
9028,600000,2,60,1,3,1,-9.5925444,30.4280405
9030,400000,4,52,1,2,1,-9.5925444,30.4280405
9031,300000,2,62,1,1,1,-5.3625516,35.5888995
9033,1100000,2,110,1,2,2,-7.291589999999998,33.7395856
9034,320000,2,50,1,2,1,-7.092619999999999,31.791702
9035,580000,3,66,2,5,1,-7.589843399999999,33.5731104
9036,370000,4,51,1,2,1,-6.770813800000001,34.0336969
9037,700000,1,62,1,1,1,-7.291589999999998,33.7395856
9038,2000000,6,90,1,2,1,-7.589843399999999,33.5731104
9039,1200000,2,85,1,2,2,-7.945665899999999,33.4774313
9040,1700000,1,120,1,3,2,-7.384854699999999,33.6835086
9041,900000,1,89,1,2,1,-6.9273969,33.9203274
9043,370000,1,84,1,2,2,-7.384854699999999,33.6835086
9046,600000,3,75,1,2,1,-7.484122199999999,33.5507563
9048,460000,1,104,1,4,2,-5.3677844,33.685735
9049,260000,1,96,2,2,1,-7.589843399999999,33.5731104
9051,450000,4,81,1,2,1,-5.0078451,34.0181246
9052,480000,2,100,1,3,1,-5.5407299,33.8730164
9054,880000,1,80,1,4,2,-2.9275836,35.1686165
9056,960000,3,66,1,1,1,-6.8498129,33.9715904
9057,450000,1,70,1,2,1,-6.5890166,34.2540503
9061,700000,4,87,1,2,1,-7.589843399999999,33.5731104
9062,440000,4,58,1,2,1,-7.589843399999999,33.5731104
9063,1000000,4,116,1,3,2,-7.589843399999999,33.5731104
9064,980000,5,56,1,1,1,-7.589843399999999,33.5731104
9067,370000,4,65,1,2,1,-6.5890166,34.2540503
9069,2100000,1,126,1,2,1,-7.589843399999999,33.5731104
9070,380000,1,60,1,2,1,-7.384854699999999,33.6835086
9071,360000,2,70,1,2,1,-7.589843399999999,33.5731104
9072,850000,1,171,2,2,1,-8.500711599999999,33.2316326
9074,720000,2,117,2,3,1,-5.0078451,34.0181246
9075,860000,4,100,1,3,1,-6.5890166,34.2540503
9076,2200000,5,146,2,3,2,-6.8498129,33.9715904
9078,1100000,4,116,1,4,2,-2.9275836,35.1686165
9079,720000,1,64,2,1,1,-5.833954299999999,35.7594651
9080,1100000,1,88,1,3,2,-7.989825799999999,31.6225224
9081,920000,3,114,1,3,2,-6.5890166,34.2540503
9083,1120000,1,86,1,3,2,-7.589843399999999,33.5731104
9084,1450000,1,134,2,3,2,-9.5925444,30.4280405
9085,1400000,3,107,1,3,2,-6.9273969,33.9203274
9087,320000,1,46,1,1,1,-5.284117699999999,35.6196262
9088,500000,1,80,2,3,1,-3.9980485,34.2105603
9089,950000,4,96,1,3,2,-6.9273969,33.9203274
9090,500000,1,100,2,3,2,-5.5407299,33.8730164
9091,520000,2,80,2,3,1,-6.0308654,35.4646127
9092,950000,1,92,1,2,2,-2.2876645,35.0998833
9094,1450000,5,120,2,3,2,-5.833954299999999,35.7594651
9095,680000,8,75,1,2,1,-5.833954299999999,35.7594651
9096,300000,1,55,1,2,0,-6.9262805,33.8307968
9098,580000,3,60,1,2,2,-6.9273969,33.9203274
9100,350000,1,69,1,2,1,-7.5370811,33.4160634
9101,790000,2,79,1,2,1,-5.833954299999999,35.7594651
9104,960000,4,110,1,3,1,-8.500711599999999,33.2316326
9105,1200000,4,140,2,3,3,-7.989825799999999,31.6225224
9106,290000,1,66,1,2,2,-5.0078451,34.0181246
9107,670000,3,109,1,3,2,-5.0078451,34.0181246
9108,780000,2,104,2,3,2,-5.0078451,34.0181246
9110,570000,2,51,1,1,1,-7.589843399999999,33.5731104
9111,420000,1,93,1,3,2,-5.0078451,34.0181246
9112,530000,4,80,1,3,1,-5.833954299999999,35.7594651
9113,540000,3,60,1,2,1,-9.5925444,30.4280405
9114,290000,2,76,1,2,1,-7.622266499999999,32.99242419999999
9115,550000,3,61,1,2,2,-9.5925444,30.4280405
9116,320000,4,52,1,2,1,-8.500711599999999,33.2316326
9117,450000,3,65,1,1,1,-7.989825799999999,31.6225224
9118,1150000,6,167,1,3,3,-5.5407299,33.8730164
9120,820000,1,82,1,3,2,-7.589843399999999,33.5731104
9121,560000,1,41,1,1,1,-6.6758408,34.2562684
9122,780000,1,144,2,3,2,-5.0078451,34.0181246
9125,280000,3,42,1,1,1,-5.833954299999999,35.7594651
9126,660000,1,94,1,2,2,-6.6905458,32.5009216
9127,340000,1,58,1,2,1,-7.384854699999999,33.6835086
9128,670000,1,138,2,5,1,-7.589843399999999,33.5731104
9129,1160000,2,150,1,3,2,-6.5890166,34.2540503
9131,1090000,1,126,1,3,2,-6.5890166,34.2540503
9132,400000,3,83,1,2,1,-6.770813800000001,34.0336969
9133,500000,1,80,1,2,2,-6.5890166,34.2540503
9136,980000,2,100,1,3,2,-6.5890166,34.2540503
9139,620000,3,69,1,2,1,-7.589843399999999,33.5731104
9140,470000,3,63,1,2,1,-7.945665899999999,33.4774313
9141,1350000,2,130,2,3,2,-6.770813800000001,34.0336969
9143,1160000,1,150,1,3,2,-8.500711599999999,33.2316326
9145,330000,4,60,1,2,1,-6.770813800000001,34.0336969
9147,650000,1,70,1,2,1,-7.384854699999999,33.6835086
9148,630000,4,68,1,2,1,-7.589843399999999,33.5731104
9150,1500000,1,120,1,2,2,-6.5890166,34.2540503
9153,970000,3,110,2,2,1,-6.9273969,33.9203274
9156,480000,4,66,1,2,1,-7.589843399999999,33.5731104
9157,450000,1,75,1,2,1,-5.556477699999999,35.8360447
9159,630000,2,100,1,6,1,-5.833954299999999,35.7594651
9160,570000,4,70,1,2,1,-5.284117699999999,35.6196262
9162,800000,3,82,1,2,1,-7.589843399999999,33.5731104
9165,830000,2,129,1,3,1,-7.989825799999999,31.6225224
9166,1250000,4,118,1,3,3,-9.5925444,30.4280405
9167,1020000,2,97,1,2,2,-9.5925444,30.4280405
9168,450000,2,97,1,3,2,-9.5040247,30.33792829999999
9169,460000,1,56,1,2,1,-6.770813800000001,34.0336969
9171,800000,3,91,3,7,5,-3.8502617,35.1374021
9172,740000,3,90,1,3,1,-6.770813800000001,34.0336969
9173,800000,1,150,2,2,2,-6.5890166,34.2540503
9174,270000,4,51,1,2,1,-7.484122199999999,33.5507563
9175,2600000,1,172,2,2,2,-6.8498129,33.9715904
9177,880000,2,88,2,2,2,-7.589843399999999,33.5731104
9178,390000,1,69,1,2,2,-6.5890166,34.2540503
9179,320000,4,60,1,2,1,-5.833954299999999,35.7594651
9180,1200000,3,112,2,3,2,-7.589843399999999,33.5731104
9181,640000,1,92,1,3,2,-7.945665899999999,33.4774313
9182,810000,4,126,1,3,2,-5.5407299,33.8730164
9183,1320000,1,120,2,2,2,-7.589843399999999,33.5731104
9184,680000,1,68,1,2,1,-5.833954299999999,35.7594651
9185,1100000,1,65,1,1,1,-7.589843399999999,33.5731104
9186,500000,3,64,1,2,2,-7.384854699999999,33.6835086
9187,455800,2,43,1,1,1,-7.989825799999999,31.6225224
9188,678900,1,73,1,2,2,-7.989825799999999,31.6225224
9189,1420000,2,103,2,4,2,-9.5925444,30.4280405
9190,500000,4,70,1,2,2,-6.770813800000001,34.0336969
9191,400000,3,63,2,6,1,-7.589843399999999,33.5731104
9193,970000,1,70,1,2,2,-7.945665899999999,33.4774313
9194,370000,1,61,1,2,1,-7.092619999999999,31.791702
9195,2800000,5,194,1,2,3,-7.589843399999999,33.5731104
9196,570000,3,90,1,2,2,-1.900155,34.681962
9198,300000,1,45,1,1,1,-7.589843399999999,33.5731104
9199,1070000,2,87,2,2,2,-5.833954299999999,35.7594651
9201,1300000,1,165,2,3,2,-8.500711599999999,33.2316326
9203,548100,1,63,1,2,1,-7.989825799999999,31.6225224
9205,560000,2,64,1,2,1,-5.833954299999999,35.7594651
9206,1450000,1,102,2,3,2,-7.589843399999999,33.5731104
9207,1150000,3,90,2,3,1,-7.1599419,33.7734338
9208,1100000,1,116,1,2,1,-5.3233213,35.6805832
9209,400500,1,45,1,1,1,-7.989825799999999,31.6225224
9210,840000,4,107,1,2,2,-6.5890166,34.2540503
9211,350000,4,60,1,2,1,-5.284117699999999,35.6196262
9212,730000,1,90,1,3,2,-5.284117699999999,35.6196262
9213,700000,4,95,1,2,1,-6.5890166,34.2540503
9214,1030000,4,156,2,3,2,-5.0078451,34.0181246
9215,650000,2,80,1,2,1,-7.989825799999999,31.6225224
9217,1460000,1,116,1,3,2,-7.589843399999999,33.5731104
9219,500000,1,75,1,2,1,-6.5303102,34.0078774
9221,600000,1,83,1,3,2,-8.500711599999999,33.2316326
9222,550000,3,77,2,2,1,-6.770813800000001,34.0336969
9223,700000,1,85,1,2,1,-7.589843399999999,33.5731104
9224,800000,1,82,1,2,1,-7.589843399999999,33.5731104
9225,800000,3,90,1,2,1,-6.770813800000001,34.0336969
9226,290000,3,75,1,2,2,-5.7129164,34.2260172
9227,1050000,1,103,1,2,1,-5.833954299999999,35.7594651
9228,1400000,5,133,1,3,2,-7.589843399999999,33.5731104
9230,1650000,3,134,3,3,2,-7.589843399999999,33.5731104
9231,790000,2,79,1,2,1,-5.833954299999999,35.7594651
9233,1490000,4,126,1,4,2,-6.8498129,33.9715904
9234,320000,1,60,1,3,1,-5.833954299999999,35.7594651
9237,780000,1,70,1,3,2,-7.589843399999999,33.5731104
9238,795000,1,105,1,3,1,-7.1599419,33.7734338
9239,820000,2,60,1,1,1,-6.6758408,34.2562684
9240,430000,3,71,2,2,1,-6.5890166,34.2540503
9243,1500000,2,108,1,2,2,-7.092619999999999,31.791702
9244,2600000,3,160,2,3,3,-7.589843399999999,33.5731104
9245,598500,1,63,1,1,1,-7.989825799999999,31.6225224
9246,245000,1,85,1,3,2,-5.0078451,34.0181246
9247,350000,6,58,1,2,1,-5.833954299999999,35.7594651
9248,800000,3,96,1,3,2,-6.770813800000001,34.0336969
9249,390000,1,50,1,2,1,-7.1599419,33.7734338
9250,1100000,4,71,1,2,2,-7.989825799999999,31.6225224
9251,521700,4,47,1,1,1,-9.5925444,30.4280405
9252,380000,2,50,1,2,1,-7.1599419,33.7734338
9254,860000,2,85,1,2,2,-6.9273969,33.9203274
9256,680000,3,87,1,2,2,-7.589843399999999,33.5731104
9258,930000,8,95,1,2,2,-9.5925444,30.4280405
9260,720000,1,75,1,2,2,-9.5925444,30.4280405
9263,595000,1,71,2,2,1,-7.589843399999999,33.5731104
9265,300000,3,95,1,2,2,-7.589843399999999,33.5731104
9266,260000,1,50,1,1,1,-5.284117699999999,35.6196262
9268,990000,1,125,2,3,2,-5.5407299,33.8730164
9272,300000,4,70,1,2,1,-9.2272033,32.3008151
9273,430000,2,59,1,2,1,-5.284117699999999,35.6196262
9274,1200000,3,80,1,2,1,-5.0078451,34.0181246
9275,300000,1,52,1,2,1,-7.589843399999999,33.5731104
9276,540000,4,79,2,3,2,-5.833954299999999,35.7594651
9278,580000,3,70,1,2,2,-7.945665899999999,33.4774313
9280,970000,2,87,1,3,2,-7.589843399999999,33.5731104
9281,1634000,1,99,1,3,2,-7.589843399999999,33.5731104
9282,850000,3,86,1,4,1,-6.9273969,33.9203274
9283,260000,4,46,1,2,1,-3.9980485,34.2105603
9284,420000,2,87,2,3,1,-5.5407299,33.8730164
9285,900000,2,120,2,2,1,-7.589843399999999,33.5731104
9287,690000,3,100,1,2,1,-5.284117699999999,35.6196262
9289,560000,2,90,2,3,1,-6.5890166,34.2540503
9290,470000,3,85,1,2,1,-5.284117699999999,35.6196262
9291,670000,3,55,1,2,1,-5.833954299999999,35.7594651
9292,895000,4,120,1,3,1,-8.500711599999999,33.2316326
9294,950000,4,195,2,3,2,-6.770813800000001,34.0336969
9295,1650000,4,100,1,2,2,-7.589843399999999,33.5731104
9296,1050000,6,120,2,3,2,-6.5890166,34.2540503
9297,300000,1,81,1,2,1,-7.633112999999999,33.4497542
9300,580000,5,84,1,3,1,-8.500711599999999,33.2316326
9301,680000,1,120,1,4,2,-2.2876645,35.0998833
9302,1400000,1,142,2,3,2,-7.589843399999999,33.5731104
9303,800000,5,90,1,2,2,-7.589843399999999,33.5731104
9304,750000,5,106,1,5,2,-5.3625516,35.5888995
9305,670000,3,70,1,5,2,-7.989825799999999,31.6225224
9306,840000,3,100,1,2,2,-6.5890166,34.2540503
9307,385000,1,53,1,2,1,-6.770813800000001,34.0336969
9308,620000,4,80,2,2,1,-7.589843399999999,33.5731104
9309,700000,1,77,1,2,2,-6.9273969,33.9203274
9310,1048800,7,114,2,3,2,-6.5890166,34.2540503
9311,470000,4,67,1,2,1,-6.770813800000001,34.0336969
9312,670000,1,110,1,3,2,-6.6758408,34.2562684
9313,370000,2,58,1,2,1,-5.833954299999999,35.7594651
9314,495000,2,55,1,2,1,-5.833954299999999,35.7594651
9315,690000,7,85,2,3,2,-7.589843399999999,33.5731104
9316,240000,4,47,1,2,1,-7.589843399999999,33.5731104
9317,579000,1,58,1,2,2,-7.589843399999999,33.5731104
9318,882000,2,84,1,2,2,-7.945665899999999,33.4774313
9319,693000,2,66,1,2,2,-7.945665899999999,33.4774313
9320,609000,2,58,1,2,2,-7.945665899999999,33.4774313
9321,766500,2,73,1,2,2,-7.945665899999999,33.4774313
9322,770000,1,100,1,2,2,-7.945665899999999,33.4774313
9323,638000,1,58,1,2,2,-7.945665899999999,33.4774313
9324,2200000,1,123,1,2,1,-6.8498129,33.9715904
9325,700000,3,80,1,2,2,-6.9273969,33.9203274
9326,940000,1,132,1,2,0,-7.384854699999999,33.6835086
9327,820000,1,180,2,4,2,-6.375799,32.342443
9328,1220000,2,93,1,3,2,-7.589843399999999,33.5731104
9330,670000,3,76,1,2,1,-7.633112999999999,33.4497542
9331,820000,5,74,1,2,1,-7.589843399999999,33.5731104
9332,550000,3,71,1,2,1,-6.770813800000001,34.0336969
9333,480000,3,60,1,3,1,-6.770813800000001,34.0336969
9335,360000,1,54,1,2,1,-6.770813800000001,34.0336969
9336,769998,1,63,1,2,1,-9.7595041,31.5084926
9337,2600000,1,185,1,3,2,-6.368815,34.0998793
9338,800000,1,84,1,2,1,-9.7595041,31.5084926
9339,480000,2,116,2,4,2,-9.7595041,31.5084926
9340,750000,4,71,1,2,1,-6.8498129,33.9715904
9341,900000,4,140,1,2,1,-7.589843399999999,33.5731104
9342,370000,1,58,1,2,1,-5.284117699999999,35.6196262
9343,510000,4,68,1,2,2,-7.589843399999999,33.5731104
9349,560000,1,116,2,3,2,-5.0078451,34.0181246
9350,850000,1,70,1,1,1,-6.0308654,35.4646127
9351,240000,2,55,1,2,1,-7.989825799999999,31.6225224
9353,340000,4,70,1,2,1,-6.0573302,33.8153704
9355,360000,4,65,1,2,1,-6.0573302,33.8153704
9356,400000,3,93,1,2,2,-7.5843171,33.268687
9357,500000,1,63,1,2,1,-5.284117699999999,35.6196262
9359,495000,2,55,1,2,1,-5.833954299999999,35.7594651
9360,640000,8,82,0,3,0,-5.833954299999999,35.7594651
9362,500000,2,64,1,2,1,-6.770813800000001,34.0336969
9363,670000,2,100,1,3,2,-6.5890166,34.2540503
9364,2200000,1,83,1,2,2,-6.7400326,34.1199051
9365,560000,1,140,2,3,1,-4.835315400000001,33.8305244
9366,500000,2,75,1,2,2,-7.633112999999999,33.4497542
9367,670000,7,94,1,3,1,-6.5890166,34.2540503
9369,360000,1,65,1,2,1,-5.284117699999999,35.6196262
9371,480000,3,64,1,3,1,-7.945665899999999,33.4774313
9374,1600000,1,90,1,2,2,-6.8498129,33.9715904
9376,520000,1,62,1,2,1,-5.833954299999999,35.7594651
9377,1600000,2,90,1,2,1,-6.8498129,33.9715904
9379,330000,2,65,1,2,1,-2.2876645,35.0998833
9382,2580000,4,140,1,3,1,-6.9273969,33.9203274
9383,400000,3,60,1,2,1,-7.384854699999999,33.6835086
9386,650000,1,120,1,4,2,-7.8469981,33.42125559999999
9387,770000,2,107,2,3,2,-5.0078451,34.0181246
9389,699999,1,52,1,1,1,-7.945665899999999,33.4774313
